text,label
لو ان اتيت اهل عمان ما سبوك و لا ضربوك,"['anticipation', 'acceptance']"
و الله هيك خبرت .. ب يصير هيك !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,['surprise']
".... يقول عبدلله رويشد اللي نساك انساه و اللي هواك اهواه احسب ان ذلك مجرد كلام اطلق ليستهوي المستمع فقط ,, و لو ...",['disgust']
الجديد ان الهموم اكثر من اول ..,['sadness']
رابط بث # الاهلي ❌ # الغرافه # الاهلي _ الغرافة ⏰↯ 8 . 15 م مكة,['neutral']
ليس من شأنك ما انا عليه ان لم اضرك,['acceptance']
ferdaws _ forum يا ترى اخترت اسمك فى المنتدى كده ليه,['surprise']
20 قطار در قطب ! ( فلش جالب ):,['neutral']
حسب بحثي كل الاقتصادي بعيد عن الجمرات ماعدا حملتين فئة ( ا 1 ) و هي الأطياف ( مكة ) و ( مدى الجنوب ( ابها ),['neutral']
❤ ️ ✨ هل علينا ان نخبر الأشخاص الجميلين كم ان الحياة مشعة ب هم ام اننا نكتفي بتأملهم !,['acceptance']
# مجلس _ الوزراء يجدد التأكيد على ان # المملكة ستظل رائدة في دعمها ل لاجئين الفلسطينيين # ابها,['acceptance']
نفسيا العلاقة مع شخص مضطرب نفسيا ، نرجسي ، حساس جدا ، عصبي ، متقلب المزاج ، متعدد العلاقات ، من اكبر خسائر الحياة 👌🏻🕊,['disgust']
تخيلوا الجيل الجاي ب يقول ' لما تتذكرون الجوال و الايباد ايش بتقولون ' :(,['surprise']
يوجد ثلاثين مليون مواطن ، لم يتضرروا ولم يتكلموا ، و 2 0 دقيقة لن تعطل التسوق او شراء الحاجات المشستشفيات والطوارئ والصيدليات بداخلها مفتوحة 2 4 ساعة و هي الضرورة التي لانستغني عنها اما التمشي ب المولات ف هو ترف لايضره اغلاق المحلات,"['acceptance', 'disgust']"
wp : اعتراف,['neutral']
الهندي ل ل يوم قاعد يخرط عليها ? صج وقحه ماتراعي مشاعرهم بس علي يوم واحد راح يشيلها ويقطها ب لفراش ويخليها تندم ?,"['anger', 'disgust']"
￼ مارأيك ب التعليم في هولندا اخي الأستاذ ابو بكر في مراحله الجامعية ، و مراحله الإبتدائية ومتوسطة وثانوية ؟,['neutral']
الله المستعان حتى المصالح باتت تلتهم الثوابت !! يا جماعه كبيره و الله وغريبه ان ( ابوسعد ) مايهني الهلال بكأس اغلى بطولة استثنائيه !! عاشق ازرق كان له صولات وجولات وذو قلم ساخر وطرح مثير ورأس حربة ضد من يسقط على الزعيم .. هل الإنتكاسة و قلب حقائقه السابقه مغذية لمواقفه الأخيره !!,['surprise']
# كلمه _ عن _ الاحساء انا فتاة احدث حافز ادعمني ب رتويت لعلك تكون سبب في رزقي,['acceptance']
ليش السلطة الفلسطينية تناقز على رجل وحده شوفوا جنسية ابن محمود عباس و انته تعرف السبب 👇,['disgust']
وزير الطيران الصومالي محمد _ صلاد _ اوامار : تتزايد اعداد شركات الطيران الدولية الراغبة في العمل في مطار مقديشو الدولي يوم بعد يوم ، و لقد اقلعت من و هبطت في المطار اكثر من 8 0 الف طائرة في اول 6 اشهر من هذا العام من غير اي حوادث # الصومال,['acceptance']
ازياء اطفال تجنن جديدة : ازياء اطفال بنات صورة : صورة : http,['acceptance']
الواحد منغير موبايله ميسواش و الله .,['sadness']
دايم اقول اخاف اخسرك من كثر غيرتي و عنادي وذلحين خاسرتك 😔,"['sadness', 'fear']"
الشر الدراسة اول شي و بعدين يأتي,['neutral']
# فلسطين لا يشترط ان تكون عربيا او مسلما .. لتشعر بمأساة الفلسطينيين .. يكفي فقط ان تكون انسانا .,['sadness']
الحشيش تمام ؟! 😂 # شعوب _ دول _ الحصار _ في _ قلب _ تميم,['joy']
كيف ما اذى احد ؟ والسيارات اللي وراه جمهور مثلا ؟ متعلم بس متخلف,"['anger', 'disgust']"
كيف نفهم الفن .. و كيف يفهمونه هم ؟!,['neutral']
لاتنسى فقيدا لك من الدعاء ف ربما ضاق عليه قبره و انت لا تدري ربي انت اللطيف ذو الرحمه متعهم في رياض جناتك اللهم ارحم موتانا فهم اغلى من فقدنا وأسكنهم فسيح جناتك يا ارحم الراحمين . # جازان _ الان # اذكروا _ محسن _ بدعوه,"['anticipation', 'acceptance']"
هل اصبحوا المليشيات ضيوف يتم دعوتهم في فعالية دوليه او انسانيه 🤔,"['surprise', 'disgust']"
عين على الخليج 2 . 7 . 19: هروب الاميرة هيا بنت الحسين - ازمة عائلية ام ازمة ...,['neutral']
ب العكس .. سؤال هل انت سعيد اكثر سؤال دارج بين افراد المجتمع و لكنه يأتي بصيغه اخرى مثل كيف حالك ، شخبارك ، كيف دنياك و لكنها ب الغالب هي ليست الا اسئلة روتينيه والاجوبه كذلك .,['sadness']
# يا _ حسين ما رفع حجر في مثل هذا اليوم الا و وجد تحت دم 🩸 ... يا ابا عبدالله ..,"['love', 'sadness']"
بقي ده كلام ياوائل ده اسمه تلفزيون الدوله المصريه يعني التاريخ والادب والرموز .. مش محمد بنجو وساطور ده يا اخي عيب عليكم,"['acceptance', 'disgust']"
انزين و شلون اذا صورت جوتيي الازرق ، ينفهم غلط بعد ؟,"['surprise', 'disgust']"
تعقيبا على كلامك الذي يسطر ب ماء الذهب اليك هذه التغطية,['acceptance']
هذا رابط ف يه ملخص لورشة كتابة مسرحية ، و ف يه كتب مثل علم المسرح وفن كتابتها لفؤاد الصالحي مثلا ، او فن كتابة المسرحية تأليف لابوس ايجري ، ترجمة : دريني خشبة الناشر : مكتبة الأنجلو المصرية ب القاهرة .. و غيرها من الكتب,['neutral']
انا الكارثه التي ستسير ل ها متلهفا للوقوع,['acceptance']
# محمد _ بن _ زايد مندوبنا # البوعينين _ احررجنا اشتغل على الهزاز 😂😂😂😂,"['joy', 'disgust']"
اوندا سيرو : اليكس بلانكو قريب من سرقسطة ، النادي في مفاوضات ، تجديد عقده ثم اعارته او انتقال لسرقسطة مع خيار اعادة شراء لفالنسيا,['neutral']
مسكينه ماتدري انها بتنام للابد &gt ;&gt ;&gt ;&gt ;&gt ;,['sadness']
نصراوي جلد الطواقي وختمها بخاطرة جستنية 😂😂😂😂😂✋🏻 . # كلنا _ المريسل,"['joy', 'acceptance']"
عندنا اول خمس مستويات في الخطة 20 ساعة !! يعني 16 اخر دلع ، يكفي ان ف يه اوف لوول,['acceptance']
يقال من شدة تعلقهم ب الصلاة يتوضأون دون قصد . - اللهم حالهم .,['acceptance']
عليهم معاودة المحاولة و عدم اليأس .,['acceptance']
اذا تعجبت من جهل غيرك ، ف تذكر ان جهلك ف يما بينك و بين ربك سبحانه و تعالى اكثر و اكثر .,['anticipation']
ثمة متعة في البقاء قريبا من مكامن الخطر لكن شريطة ان ينبض الأمل داخلنا دوما بإمكانية النجاة *,['acceptance']
كانت اكبر دولة في افريقيا عندما حصلت على استقلالها في عام 1 9 5 6 و لكن سرعان ما عانت من سلسلة من الانقلابات والحروب الأهلية .... على الرغم من ان دعم مالي ل لسودان الان ليس ضارا خاصة اذا تم تقديمه كحافز على تسوية تساعد على انشاء حكم مدني و تنظيم انتخابات حرة ..,['acceptance']
تصرف سفهاء وأحسنتي الرد : و ليس البنات اللي يصير ل هم كذا ايضا بعض الشباب يصير ل هم ..... هذا شي لا ارادي ناتج عن الخوف اي موقف يحصل للمرأة اعتبرها بنتك او اختك هذه هي الرجوله والتربيه السليمه,"['anticipation', 'disgust']"
على الأقل انتي بالمئات انا يوم عطلته كانوا 49 الف الحين 46 😓,['sadness']
اول كلام لباسيل بعد حادثة الجبل : كان هناك كمين امني وسياسي لم نقع ف يه # lbcinews,['acceptance']
# غزة _ تحت _ القصف حسبنا الله و نعم الوكيل ...... يقتل المسلمين .... و المسلمين صامتون ..... على مذابح اخوتهم في كل مكان اين كرامتكم .... ونخوتكم ......,"['sadness', 'disgust']"
جربته تو .. خطيير ! واو مرة شكرا,['acceptance']
ا / احمد حاكم الشارقة يوم ما حرقوا ( الخونة ) المجمع العلمى اتصل و قال ع الهوا انه لم يتكلف ب اعادة تصليحه ع حسابه هو و لا احد غيره م الإمارات الحبيبة ؟،,"['acceptance', 'disgust']"
مع وصول الفجر ل وحدي اسافر في رحابه مشغول قلبي وصوتي به و لا احد يسمعني الا خالق الفجر و لا اسمع من ضجيج الحياة في روحي سوى رحمات تطل من نافذة السماء والحواس تردد تعويذات من القهر وغلبة الحياة و الناس وشر النفوس . رحماك يا الله ... leoamman # وجدانياتي _ تراتيل _ الروح _ leo,['acceptance']
ياأيها الذين ءامنوا ان تتقوا الله يجعل ل كم فرقانا ويكفر عنكم سيئاتكم و يغفر ل كم و الله ذو الفضل العظيم ),['acceptance']
صباح الخير ل قلبك ، اما قلبي خير صباحه انت .,['acceptance']
اذا كانت لابد من المحاسبة ف يجب ان تتم علي الجميع وبمسطرة واحده .. محاربة الفساد واجب وطني علينا ..,['anticipation']
اعيد قراءة تلك المحادثات بيننا التي تستغرق سنوات ، استمتع بنبرة صوتك ، حديثك الذي تغازلني ف يه وأتصفح صورك كم تخطف قلبي من جديد و لكن لا توجد صورة تجمعنا معا ، هكذا اقضي يومي بدونك و لكن اعدك انني سأنساك غدا لا اعلم متى يأتي غدا لا اعلم ! ✍,"['love', 'sadness']"
يمه مقطعي شجابه عندك 😶,"['surprise', 'fear']"
في السباقات العالمية في ام الألعاب ( المسافات الطويلة ) سواء في المضمار ، او اختراق الضاحية في الشوارع .. هناك ما يسمى ب ( الأرنب ) دوره يسرع رتم السباق ثم ينسحب من اجل تحطيم الأرقام القياسية .. !! .. و البعض يؤدي هذا الدور في العاب ومنافسات اخرى .,['surprise']
الاحترافية العالية في زراعة الشعر بمشفى # تقسيم _ هير في تركيا متخصصون ب # زراعة _ الشعر # زراعة _ اللحية # زراعة _ الشعر _ للنساء و # زراعة _ الشنب لاستخدامنا افضل التقنيات العالمية والمتطورة جدا للتواصل على رقم # الواتس 00905326167781 # كفايات _ المعلمين # النصر _ الجندل # وش _ يدلعونك,['neutral']
شباب بيعلموا شريط سكس بيرقد وراها وبيصورها و هو ب يلعب ف يها 🔞 ⏩ # نيك #…,['neutral']
مساء الخير سندنا 🌸 جاهزين نبدا نشر حسابات رايد منشنونا على نشركم وادعثثو 😍🔥 # سنابات _ رايد _ الشمري || # رائد _ الشمري,['acceptance']
يا رب لا يا رب 😢 انا اولا يسطا انا ممنوع م السلاح 😂😂🙄,"['joy', 'fear']"
قرقاش بن فرقاش يؤكد ان حصار # قطر سيستمر خلال عام 2019 . الأهبل على اساس انه يهدد القطريين و هو لا يعلم انه يزف اليهم بشرى خير و بركة . لسان حال القطريين استغراق في الضحك والسخرية قائلين : 2019 بس ؟؟؟ خلي الحصار حتى عام 299 ميلادية احنا ب خير بدونكم 😂😂😂 ما اهبلك قرقاش,"['joy', 'disgust']"
فكرة جيدة استخدمها في بعض المرات عندما اغيب عن جوجل ريدير ل مدة فأجد الرسائل ب الألاف,['acceptance']
اصابك سهم ام بليت ب نظرة ؟ .,['love']
ظواهر طبيعية كالأمطار والسيول عذاب من الله ، امراض وأوبئة عذاب من الله ، تقلبات اقتصادية عذاب من الله . رغم ان رحمة الله ومغفرته وسعت كل شيء وعذابه خص به بعض الشيء . اريحونا منكم ف انتم العذاب الذي ليس بعده من عذاب .,"['anger', 'disgust']"
هل يشترط حظور ولي النساء اذا كان العمر فوق 3 0 سنه علما ب اني ذهبت ل لجوازات ورفضوا تسليمها الجواز الا ب وجود زوجها او والدها,['neutral']
كل يوم رح رتوتها .. # خافوا _ الله,['anticipation']
اغلاق الامس # الكابلات 2110 - يسير ب شكل صاعد على المدى القصير و اليوم معززا مكاسبه اغلق ايجابيا بارباح 0 . 27 % ويرتفع وسط الضغوط السلبية الدعم 34 . 00 ومستوى المقاومة 38 . 20 ل لتحليلات واهداف اسهمك سجل الحين ب الرابط مجانا او ارسل لي رقم جوالك وبضيفك ❤ # تاسي,['neutral']
حاربو من اجل اشيائكم فالخسارات مره .,['anticipation']
الحمدالله فقدت الكثير او لازلت ابتسم,['acceptance']
اما ما يكتب فيبقى و اما ما يقال فتذروه الرياح البرتو مانويل,['neutral']
استغفرالله هه و الله حالتكم يرثى ل ها يادول الحصار 😂🤣🤣🤣 # انقذنا _ من _ البطاله _ يا تميم,"['joy', 'anticipation']"
اشاهد برنامج عن بلسمر في التلفاز ... يا لروعتها,['acceptance']
ما طبلت ل هم انا ما كرهت الصحوة ولحى اللواط الا ب سبب انهم نكسوا فطرة المجتمع انا ضد المخانيث لكن و الله انهم الطرف الأضعف وهم ضحية ونتيجة للمجتمع المريض اللي يمجد البزرنجية والمتحرشين والمغتصبين ويعتبر افعالهم بطولات والقوانين المتساهلة معهم وفي نفس الوقت من يدافع عن نفسه يعدم,"['anger', 'disgust']"
انا نعسان جدا . اريد ان اذهب الى البيت .,['neutral']
كذا صار مفهوم الامر ب المعروف والنهي عن المنكر ؟ # اقفال _ المحلات _ وقت _ الصلاه,"['surprise', 'anger']"
ابو فراس ؟؟ حسبتها رابعة !!🤔,['neutral']
اسوأ ابتلاء : هو ابتلاء التفكير ان تكون شخص تحليلي ب شكل مفرط .. مدمن بالتفاصيل وتسأل نفسك في كل موقف الف سؤال .. عقلك مرهق وتزيده بالتفكير ..,['disgust']
انا يكفيني ان الله يعلم اني اطهر من ظنون البعض ف يني .,['acceptance']
جافا سكربت لايبراري خيال,['acceptance']
يا بني لأ افهم الجملة طيب و بعدين جادل,['disgust']
السلام عليكم .. صبحكم الله ب الخير جميعا وخصيصا,['acceptance']
التقنية ابدا لن تستبدل المعلم المتميز . والتقنية بيد المعلم المتميز تصبح مدعاة للتغيير الإيجابي وأقولها و انا مؤمنة ب ها لا مكان في العملية التعليمية ل من يدعي انه معلم ويرفض استخدام التقنية او تعلمها,"['anticipation', 'acceptance']"
[ انستقرام ] - 20025 تحديث سيوهيون : حبي جيهيون اوني ❤️ لقد تشرفت مرة اخرى بأن اكون قادرة على رؤية اداء الاوني حيث كل لحظة مشرقة وتعد الأفضل 😍 اداء الاوني .. لابد ان يشاهده الجميع قبل ان يموت .. يجب ان يكون على قائمة الجميع 😱🖤,['acceptance']
"رحلات الخطوط السعودية لأمريكا تخضع لاجراءات امن اضافية الغيت سفريتي لواشنطن ل حضور مؤتمر مايكروسوفت , خلي الست امريكا تروق",['disgust']
انا من غير قربك وش وجودي ؟,"['love', 'sadness']"
غالبا الكتب المأساوية بتتركك انسان مختلف عما كنت قبل قراءتها .. من المنطق انه الأسى مش هو الشيء الوحيد اللي بيعلمك وبيشكلك بس يمكن لأنه بجبرك تروح لأماكن ب نفسك انت ما جربتها و ما ب تعرف انها موجودة اصلا بخليك ما تنساه بالمرة .,['acceptance']
😂 ايه شو المشكل طمني النشيد الوطني اللبناني باقي والتيار اول ناس ما بيقبلوا ينمس في ولي صار عادي بالكشافة وحفلات المدارس مناخد لحن مشهور ومنغير الكلمات حسب المناسبة بس مش يعني بتتغير الغنية الأصلية 🤨🤔 شغلوا #,['neutral']
انا اكثر انسان حزنه .. ما يبين عليه اجمل الحزن وأضحك له و لا استعمله افرح ع شانك معي فرحه و من دون ليه يكفيني اعيش في طرفك ، و انا اتأمله العالم تشوف وجهك مثل كل الوجيه وأشوف وجهك ب عيني عالم ب اكمله انساك في يوم لا ، احبك ب صدق ايه انا شعوري فراغ ، و حبك التكمله,"['love', 'acceptance']"
انا خايفة اجي يوم القيامة واندم على كمية الوقت اللي بضيعه على السوشيال ميديا ده و الله 😕,"['fear', 'disgust']"
الا ليت الزمان يعود يوما فأكون ايمو حلوا,"['joy', 'acceptance']"
المشكلة انهم صاروا مكشوفين لكنهم غير مبالين بل بالعكس سيطروا اكثر على كل الشركات والمشاريع الحكومية وتبجحوا اكثر و اكثر و هذا دليل انه الي هنا و هو مننا طبعا هوا الي يبغاهم وحريص عليهم علشان كذا هم في قوة وسيطره,"['sadness', 'disgust']"
ان اردت ان تعرف من هو اعظم منه اقرأ عن محمد النشائي .. اتعجب من هؤلاء العلماء كيف يغيبون عن ثقافتنا وإعلامنا,"['surprise', 'disgust']"
كذب الموت ،،، ف الحسين مخلد .. # عاشوراء,"['acceptance', 'disgust']"
"عادي جدا , ايام جامعة البترول ياما اختبرنا 10 ب الليل كمان",['acceptance']
( ان الذين كفروا من اهل الكتاب والمشركين في نار جهنم خالدين ف يها اولئك هم شر البرية ) [ البينة :6 ],"['anger', 'disgust']"
فرهاد مجيدي : با ش &#170 ..,['neutral']
# نتفليكس عارضين مسلسل # غرابيب _ سود زمان اسمع عنه وحصلته في اليوتيوب بس جودته زفت و الان حصلته في نتفليكس والجودة قوية وجلست اتابعه ... انا خالص من موضوع الاسلام ككل بس عاد عشان ازيد يقين بس,"['acceptance', 'disgust']"
لقد كتب على # سورية ان تزيل الكيان الصهيوني المحتضر من الوجود # سجل _ يا _ تاريخ,['neutral']
وحشنا جمهور الاهلي و صوت جماهير النادي الأهلي 🏆🏆🏆🏆 ممكن ترجع بس ارجع لتشجيع الفريق اللي محتاج منك الدعم ف يما هو قادم 👍👍 فريقنا اهم من الخوض في السياسة و نشتم في فولان ونلعن ابو علان 😡 وفي الاخر فريقنا يتحرم من اكبر جماهير في الوطن العربي 👍👍👍,"['sadness', 'disgust']"
كانت تفاصيل صغيره بتطيرنا من الفرحه .... دلوقتي و الله ما بئا اي حاجة فارقه معانا و لا بنفرح و لا بنتنيل,"['sadness', 'disgust']"
وقد غابت حتى تلاشى الضياء بفستانها الأزرق اللامع ملك التفاصيل انت,['acceptance']
# مبروك _ وصولك 25 # حساب _ يستحق _ المتابعه 🔝💫🔝💫🔝💫🔝 ┊ ┊ ┊ ┊ ┊🦋⭐ اناقه ┊ ┊ ┊ ┊🦋⭐ تميز ┊ ┊ ┊ 🦋⭐ روعه ┊ ┊ 🦋⭐ ابداع ┊🦋 تألق,['acceptance']
بوخوم يعرقل بريمن وشالكه يهزم شتوتغارت,['neutral']
مجبوره انا في وأقع الحال اداريك دامك اخذت القلب وش عاد باقي الحب لك والوجد و الشوق يدعيك و ليتك تقدر في الغياب اشتياقي,"['love', 'sadness']"
جازان اليوم / # جازان _ اليوم غدا .. فتح باب القبول والتسجيل لوظائف ب الحرس الملكي - ... - عبر نبض,['neutral']
يقال ان العهد معكم ، 25 نائبا معكم ، وزراء معكم ، القوى الأمنية معكم العالم كله معكم . بدل ما توزعوا مناشير كان ف يكون : تسبوا ، تشتموا ، تتعرضوا لكرامات الناس ، توقفوا ، تعتقتلوا ، تحملوا سلاح ، تطلقوا النار ، تسكروا الطرقات ... اخترتم توزيع مناشير . كلني فخر اني من مدرسة العماد عون .,"['acceptance', 'disgust']"
عيوبك لو عابها الكل انا ابوسها لك :) .,"['love', 'acceptance']"
# تنفيذ _ توصيه _ كليات _ التربيه 554 ⭕⭕ الم في قلوبنا اخي وسيدي محمد بن سلمان حفظك الله انت البلسم ل من اوجعته الحياة وظروفها بعد الله كلنا ثقة بأنك معنا جميعا ايها الاخ الحاني,['acceptance']
مباريات # الهلال المتبقية في الدوري / 1/ # القادسية 2/ # الأهلي 3/ # الفتح بالتوفيق للزعيم 💙 # اخبار _ الزعيم,['acceptance']
اخاف ان تواجه نكاتي بالصمت ، و ان يتسبب فعل ما مني في حزن شخص ما .,['fear']
# متي _ تكون _ رومنسي الرومنسية عند الأولين 😂 جمل يطلع قلبه من اجل حبيبته !! خلوها تمشي عليهم . ولاكلمه 🙃😂,['joy']
صباح الخيرات والمسرات ل كم جميعا,['acceptance']
بلايلي كان بإمكانه ان يعدي من الحارس ب سهوله ويضعها في المرمى ب سهوله ، دجانيني لايرفع راسه ، غريب لماذا لايسدد بالمرمى ، الاسمري هل يلعب على الأرض او على قوارير ،,['surprise']
حماية البلد من شنو !!!!!؟؟؟؟؟؟,['surprise']
التقرير الامني ل امن الدولة يتحدث ب صراحة عن ان الفجوة في الجهة الجنوبية استحدثت ب تدخل بشري ل غاية السرقة ف من استحدث الفجوة ؟ السؤال الاساس الذي قد تستحيل الاجابة عليه في ظل المافيا الامنية - السياسية - الحزبية - الادارية التي كانت مسيطرة على المرفأ و التي قامت لتغطية اكثر من عمليات سرقة 6️⃣,['neutral']
انا اكره كل الرسائل التي ارسلتها لكبأنني احبك,"['love', 'disgust']"
ف يه حاجات كتير اتغيرت فيا و كل ده فى اقل من شهر,['sadness']
فزعتكم اول مرا اجرب حظي 🌚🥺🥺,"['acceptance', 'sadness']"
لا يزال يستجاب ل ل عبد ما لم يدع بإثم او قطيعة رحم ، ما لم يستعجل مسلم,['anticipation']
لماذا الجامعات والكليات تخرج الدفعات وتأهل وتصرف مبالغ طائلة في اعداد الإخصائي ، طالما لا يوجد توظيف او خلق فرص عمل وبيئه مناسبه . # العلاج _ الطبيعي _ يناشد _ الملك # العلاج _ الطبيعي _ يناشد _ الملك,"['surprise', 'anger']"
ليس احد الا و هو يفرح ويحزن اجعلوا الفرح شكرا و الحزن صبرا,['acceptance']
لا تسمح لأحد ان يقلل من شأن حلمك ، كلماتك ، ذوقك ، حياتك ، اجعل كل ما يخصك عظيم .,"['anticipation', 'acceptance']"
اول تعليق من # تركيا على سقوط صاروخ ل # نظام _ الأسد قرب جمهورية شمال # قبرص,['neutral']
انا في طريف وطالع تبوك اي شي تبينه في تبوك عندي,['acceptance']
و يمكن خير محدش عارف ايه مكتوبلنا بكره ..,['acceptance']
الملفت ان العين اليمنى اقرب لزاوية العين في الصورتين 😲🧐,['anticipation']
مرة حلفت بقدسي اني لا اكذب لداود .,['neutral']
بيضرب تحت الحزام يا باشا,['neutral']
الله يديمك لي عمر ♥ ️ ♥ ️ ♥ ️,"['love', 'acceptance']"
"من كان لبقا معك لا يعني انه متيم بك ف اللباقه خلق uly 28, 2019 at 04:45",['acceptance']
هذا دليل ان الشعب وراء قيادته ويضحي من اجلها اما سالت نفسك ل ماذا يفعلون هكذا مع اردوغان ! !,['acceptance']
انا عندي فضول اعرف ايه اخر قطعة صحفية خطيرة شارك ف يها هشام علام وامتى نشرت مخلياه حاسس انه خطر وفظيع وفي خطط ممنهجة ضده ؟,['disgust']
خصم خاص ب نسبة 10٪ ل كل المتابعين في موقع # بوكينج ? كود الخصم : 956846 او استخدامك هذا الرابط :,['neutral']
و الله الواحد كويس انه بيقدر يمسك نفسه ويتبارد مع ناس مستفزة كدا بجد,['disgust']
انا ما اسأل مرتين ، يا تجيني اليوم او لا تجي بعدين .,['anticipation']
اوه صح بيحطون البلا ب الاجانب هم اللي مخربين البلد,"['anger', 'disgust']"
يا ليت مشاعري الي داخل تسكت مثل م انا ساكته من برا .,['sadness']
صبحكم الله ب الخير يا شباب يا حلوين :),['acceptance']
كثافة اسراب الجراد على الخط السريع طريق الرياض / عريعره ،،، كما وصلني بالواتس اب 😳😱,"['fear', 'disgust']"
من فضلك هل استأجر سيارة من مطار طربزون افضل ام من داخل وهل عندك مكتب تنصح ف يه ؟؟ و شكرا,['acceptance']
# ملاحظه _ تويتريه ترى لما احط جزء من حياتي هنا مو معناته قفطتني و صرت عاجني وخابزني,['anger']
ل ل تحقيق سليمان جوده وسليمان الحكيم ل لظهور في قناة مكمليين اشربوا يا معرصيين,"['anger', 'disgust']"
فييه الله يحرققه كيف يقسم ف الدجاج احسس بطرش,"['anger', 'disgust']"
حيكمل ابوي سنتين ايقاف خدمات ي ناس فرحونا بتفريج كربتنا و الله العظيم ظروفنا ما يعلم ف يها الا الله 💔,['sadness']
قال ابن القيم : لم يأت ( الحزن ) في القران الا منهيا عنه كقوله تعالى : ( و لا تهنو ولاتحزنوا ) او منفيا كقوله : ( فلاخوف عليهم و لا هم يحزنون ) وسر ذلك ان الحزن لا مصلحة ف يه ل ل قلب ، و احب شىء الى الشيطان ان يحزن العبد المؤمن ليقطعه عن سيره ويوقفه عن سلوكه . وقد استعاذ منه,"['anticipation', 'acceptance']"
يعود ل كم من جديد نادي ابتسامة التابع لكلية طب الأسنان بفعالية جديد 😍 # ابتسامة _ طفولة 6 🧒🏻👧🏻 # ترجم _ افكارك,['acceptance']
# ال _ بوظهير _ ينخون _ ال _ عضيه ياربإنه من احب النعم ل قلبي و ان طال الدعاء اللهم اخوي لأ ‌ خر عمري .,['acceptance']
- في ضحكتك مر الحياة يحلى ? .,['acceptance']
ابد و الله يا زهراء ماننسى حسيناه 🏴 # يا _ حسين,"['love', 'acceptance']"
يا ليت اعطينا وقت عشان ندخل,['sadness']
حديث المدرب الوطني محمد الخراشي بعد مباراه نادي الوشم ونادي العداله,['neutral']
"شاب ابكي رجل الهيئة ,,,, تتوقعون لماذا : * ب سم الله الرحمن الرحيم * * هذه قصة اعجبتني ,, * * وتمنيت انكم تشاركوني ,, ...",['acceptance']
الله يخليني ف يك ، كثر ما انت ف يني ❤ ️,"['love', 'acceptance']"
الخبر كان ع وكالة انباء الأمارات امس,['neutral']
بعد ان افسدها اخبر اصدقائه انها غير صالحة للزواج و لا تناسب عائلته اطلاقا # حقاره !! هذى نهايه الكثير منهن ومايتوبون 😩✋🏼,['disgust']
مسا الخيرات ع كل العالم ال منورة شلتنا 00 قصى مسؤل عام الشلة,['acceptance']
مثال جميل ، لكن ل علاج العنصرية يجب ان نتفادا السقوط ب ها,"['anticipation', 'acceptance']"
نائب رئيس المجلس العسكري يتوجه الى اريتريا توجه نائب رئيس المجلس العسكري الانتقالي الفريق اول محمد حمدان دقلو صباح اليوم الى دولة اريتريا في زيارة رسمية تستغرق يومين ب دعوة رسمية من الرئيس الاريتري اسياسي افورقي . و كان في وداعه بمطار الخرطوم الفريق اول ركن جمال الدين عمر عضو,['neutral']
# غزة _ تحت _ القصف اللهم عليك ب هم 😣😣,"['sadness', 'disgust']"
احساس يغمر لحظاتك ، ويؤثث لذكرياتك بادر بالحصول عليه 😍 # عطور _ ريا # عود # مسك,"['anticipation', 'acceptance']"
# مجرد _ نصيحة اياك ان تتخلى عن قيمك ومبادئك ؛ حينما ترى وضاعة الاخرين !!,"['anticipation', 'disgust']"
و لا شي بس جامعتنا يحاسبونا على الثانية وهما يتأخرو ب الايام على مواعيدهم و لا رقيب و لا حسيب متى اكبر واسير مسؤول والطع الناس هع هع,"['sadness', 'anger']"
هذا دوم يطلع على القنوات .. الله يعلم شو قايل 🤦🏻‍♂️,['surprise']
:) الله يحييك .. اكلتو عيدكم زينا و لا لا,['acceptance']
احلام قريبا متى من اربع سنوات و انا اسمع ذي الكلمه 😩😔,['sadness']
ب الضبط !! / اللي يذبح انك مشتاقه ل هم مره !,['sadness']
اتفق الف و لا كل يوم يجي بنوع,['acceptance']
كفوو ما تقصرين بالبلوك عالخير اتعاقدتي وي معمل بلوك اخيرا 👍👍,['acceptance']
يعني مايبغا ل ها كانه يطالبنا نتعاقد معه ليه مافكرو ف يه الاداره,['sadness']
مجموع هطول الأمطار من النموذج الأمريكي ل 5 ايام قادمة و حتى 2 اغسطس ان شاء الله # اللهم _ اغثنا,['acceptance']
الملف شغال وبي دي اف و من وورلد هيلث اورجنايزيشن بغض النظر عن اللي مكتوب # التدخين في كل الحالات مضر سواء كان في # سجارة او بفره او ليكويد كله محصل بعضه,['neutral']
طالت مسافاتي وتاهت بي افكاري ، و علمني الوقت كيف اقسى على طبعي,['sadness']
لم تكن تستهدف شخص الرئيس ؛ بقدر ما تستهدف الثورة والمسار السياسي السلمي الذي انتجته وتتقدم به نحو مستقبل افضل .. تتجمع الان لدى التونسيين دلائل كثيرة على ان التدهور الفجائي والحاد في صحة الرئيس الباجي خلال الأسبوع الأخير من شهر حزيران / يونيو 2019 كانت …,['disgust']
هزمتها بعد 70 سنه من التجويع و القتل ونهب لخيرات ارضك !!! فعلا كم انت شجاع و قوي هه,['joy']
